Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency
7,94,2,1,1,9,57,3,1,2,2,2.0,0,-1,3,0,3.0,1.0,0,66,0.7
23,63,3,3,0,7,100,1,1,2,2,3.0,1,1,3,0,3.0,1.0,0,69,2.875
16,79,2,2,1,6,67,1,0,2,2,3.0,1,1,3,0,2.0,1.0,1,65,2.2857142857142856
30,100,3,3,0,6,75,2,1,0,1,2.0,0,0,4,0,2.0,2.0,0,75,4.285714285714286
24,91,1,2,0,8,73,2,1,2,1,3.0,1,1,2,0,3.0,2.0,1,70,2.6666666666666665
21,98,3,1,1,6,55,1,1,1,2,2.0,0,1,3,0,1.0,1.0,1,70,3.0
23,91,2,3,1,7,75,1,1,2,1,3.0,0,-1,2,0,1.0,3.0,1,69,2.875
14,95,3,2,0,7,57,2,1,2,1,1.0,0,0,2,0,2.0,1.0,0,68,1.75
30,88,1,2,1,6,90,3,1,4,3,2.0,1,-1,2,0,2.0,2.0,1,73,4.285714285714286
32,90,2,2,1,5,98,3,1,0,2,3.0,0,0,3,0,2.0,2.0,1,74,5.333333333333333
22,81,1,1,0,5,90,2,1,0,3,2.0,0,1,2,0,2.0,2.0,0,66,3.6666666666666665
30,97,3,2,1,6,72,3,1,1,1,3.0,0,1,2,0,1.0,3.0,0,74,4.285714285714286
17,93,2,1,1,5,50,1,1,3,3,2.0,0,1,2,0,1.0,2.0,1,67,2.8333333333333335
15,94,3,2,1,8,52,1,1,1,2,2.0,1,1,2,0,2.0,3.0,0,67,1.6666666666666667
20,87,2,3,0,10,75,1,1,3,2,2.0,1,0,2,0,2.0,1.0,0,70,1.8181818181818181
23,72,1,3,1,6,84,2,1,1,3,3.0,0,0,2,0,1.0,1.0,1,67,3.2857142857142856
18,61,2,1,1,6,91,3,1,3,2,3.0,0,1,3,0,2.0,2.0,0,80,2.5714285714285716
23,97,2,3,1,6,80,1,1,1,1,1.0,0,-1,2,0,2.0,2.0,1,70,3.2857142857142856
22,83,3,2,0,8,99,1,1,4,3,3.0,0,-1,4,1,1.0,1.0,0,71,2.4444444444444446
14,72,2,1,0,8,75,3,1,4,3,2.0,1,1,2,1,2.0,1.0,1,64,1.5555555555555556
23,66,3,3,1,7,80,2,1,1,2,2.0,0,1,3,0,2.0,2.0,0,68,2.875
25,93,2,2,0,5,62,2,1,0,1,2.0,0,0,3,0,1.0,3.0,1,68,4.166666666666667
21,93,2,2,1,6,67,2,0,1,3,2.0,0,1,3,0,1.0,1.0,0,69,3.0
27,93,3,1,1,7,84,1,1,1,2,2.0,1,0,2,0,3.0,1.0,1,72,3.375
13,86,2,2,0,7,80,2,1,0,1,2.0,1,-1,5,0,2.0,1.0,1,65,1.625
23,75,1,1,1,7,68,2,1,1,3,1.0,1,0,4,1,1.0,1.0,1,64,2.875
13,72,2,3,0,8,56,1,1,1,1,3.0,0,1,4,0,3.0,2.0,0,64,1.4444444444444444
13,60,1,2,0,5,67,3,1,1,1,2.0,0,1,4,1,1.0,3.0,1,58,2.1666666666666665
16,93,3,2,1,7,52,1,1,2,2,3.0,0,0,3,0,1.0,1.0,1,69,2.0
14,63,3,1,0,7,79,2,1,1,1,2.0,0,0,3,0,1.0,1.0,1,61,1.75
17,85,3,3,1,6,66,2,1,0,2,3.0,0,0,2,0,2.0,2.0,0,68,2.4285714285714284
19,80,3,2,1,6,69,1,1,1,1,1.0,1,0,4,1,2.0,1.0,1,66,2.7142857142857144
25,81,2,2,0,8,79,1,1,1,2,2.0,0,0,4,0,2.0,1.0,0,68,2.7777777777777777
18,97,1,3,0,5,79,1,1,2,1,3.0,0,1,3,0,2.0,2.0,1,70,3.0
10,61,3,1,1,10,79,2,1,4,3,3.0,0,1,2,1,2.0,2.0,1,62,0.9090909090909091
27,91,2,2,0,8,75,1,1,2,2,3.0,1,0,3,0,1.0,1.0,1,71,3.0
15,62,2,2,0,7,74,3,1,0,1,3.0,0,-1,3,0,3.0,2.0,0,61,1.875
20,62,3,2,1,7,91,1,1,1,2,1.0,0,-1,3,0,2.0,1.0,1,64,2.5
23,77,2,1,0,8,73,2,1,1,1,1.0,0,1,2,0,2.0,1.0,1,65,2.5555555555555554
21,63,1,2,1,6,77,1,1,3,2,3.0,0,-1,1,0,1.0,1.0,1,63,3.0
27,92,3,2,1,6,99,1,1,4,1,1.0,1,1,3,0,1.0,1.0,0,74,3.857142857142857
23,81,2,3,0,9,59,1,1,2,2,3.0,0,0,2,0,2.0,1.0,1,68,2.3
15,61,3,2,1,6,86,3,1,2,3,3.0,0,0,3,0,1.0,1.0,0,65,2.142857142857143
33,62,2,2,0,7,74,1,1,2,2,2.0,0,0,2,0,2.0,2.0,1,66,4.125
21,85,2,3,1,6,92,2,1,1,2,3.0,0,0,2,1,1.0,2.0,1,69,3.0
19,92,1,2,1,7,70,1,1,2,3,2.0,1,1,2,0,2.0,1.0,1,69,2.375
26,78,3,2,0,8,65,2,1,3,2,2.0,0,1,3,0,2.0,1.0,0,70,2.888888888888889
21,82,2,2,1,10,60,3,1,3,3,3.0,0,1,4,0,1.0,1.0,0,70,1.9090909090909092
22,92,2,2,1,6,94,2,1,1,2,2.0,0,1,3,0,1.0,1.0,1,71,3.142857142857143
35,84,2,2,0,5,86,2,1,1,2,2.0,0,0,3,0,1.0,1.0,0,72,5.833333333333333
18,69,2,1,0,7,54,2,1,1,1,3.0,0,0,4,0,1.0,2.0,1,61,2.25
18,85,2,3,1,6,86,3,0,1,2,2.0,1,0,3,0,1.0,1.0,0,68,2.5714285714285716
21,85,2,1,1,7,52,2,1,3,1,2.0,1,0,3,0,1.0,1.0,1,66,2.625
26,89,2,2,1,8,59,1,1,1,1,3.0,0,0,4,0,1.0,1.0,1,70,2.888888888888889
11,85,2,1,0,10,80,1,0,0,1,3.0,0,1,3,0,2.0,1.0,0,63,1.0
8,99,2,3,1,6,73,2,1,1,2,2.0,0,1,3,0,1.0,3.0,0,68,1.1428571428571428
16,68,1,2,1,4,92,2,0,1,2,2.0,0,-1,4,0,2.0,1.0,1,62,3.2
10,98,2,3,0,7,80,1,1,3,2,2.0,1,0,3,0,2.0,1.0,1,69,1.25
17,82,2,2,1,8,98,2,1,3,2,3.0,0,1,4,0,1.0,2.0,1,69,1.8888888888888888
23,87,2,1,1,6,93,2,1,1,3,3.0,1,1,4,0,3.0,1.0,0,72,3.2857142857142856
15,64,3,2,1,7,67,2,1,2,1,3.0,0,1,3,0,1.0,1.0,1,64,1.875
11,75,1,2,0,7,92,2,0,2,1,3.0,0,1,4,0,2.0,2.0,0,63,1.375
20,91,2,2,1,7,93,3,1,1,1,2.0,0,-1,3,0,3.0,2.0,1,70,2.5
25,88,1,2,1,8,98,1,0,1,1,1.0,1,0,4,0,3.0,1.0,1,69,2.7777777777777777
10,62,3,3,0,7,51,2,1,1,2,3.0,1,1,2,0,1.0,1.0,1,61,1.25
25,82,3,3,0,8,94,1,1,2,1,2.0,0,0,3,0,1.0,2.0,1,70,2.7777777777777777
25,64,2,2,1,4,53,1,1,1,2,2.0,0,0,2,0,2.0,1.0,1,64,5.0
26,100,3,3,1,6,76,3,1,0,2,3.0,0,-1,4,0,3.0,1.0,1,76,3.7142857142857144
27,96,2,2,1,6,71,2,1,2,2,2.0,0,0,2,0,2.0,1.0,0,73,3.857142857142857
33,61,1,1,1,5,96,2,1,2,2,2.0,0,-1,3,0,1.0,1.0,1,67,5.5
18,94,2,2,1,7,70,2,0,2,2,3.0,0,-1,3,0,2.0,1.0,0,69,2.25
21,97,2,2,1,6,80,1,1,2,2,2.0,1,1,4,0,2.0,1.0,1,72,3.0
18,74,2,2,0,6,85,2,1,4,2,2.0,1,-1,3,0,2.0,2.0,0,66,2.5714285714285716
20,89,2,2,1,8,51,2,1,3,2,3.0,0,1,3,0,3.0,1.0,0,70,2.2222222222222223
29,78,2,3,1,7,80,2,1,2,2,2.0,0,1,4,0,3.0,1.0,0,73,3.625
12,86,3,2,1,5,76,1,0,2,3,2.0,0,1,3,0,3.0,1.0,0,68,2.0
15,74,2,3,0,6,80,2,1,2,3,2.0,0,-1,3,0,3.0,2.0,1,66,2.142857142857143
28,73,1,2,1,8,54,2,1,4,2,2.0,1,0,1,0,1.0,1.0,0,67,3.111111111111111
26,77,2,1,0,7,53,3,0,3,2,3.0,1,1,3,0,1.0,1.0,0,67,3.25
18,66,2,3,1,9,59,2,0,0,1,2.0,1,1,3,0,1.0,1.0,1,62,1.8
25,93,1,2,0,8,93,2,1,2,2,2.0,0,1,3,0,2.0,1.0,1,72,2.7777777777777777
22,74,1,3,1,6,68,2,1,0,2,1.0,0,1,4,0,1.0,3.0,1,65,3.142857142857143
29,76,2,1,1,9,72,2,1,1,3,2.0,0,1,3,0,1.0,1.0,1,69,2.9
20,96,2,3,0,9,70,2,1,2,1,1.0,0,1,2,1,1.0,1.0,1,69,2.0
26,80,3,2,1,4,86,2,0,0,1,2.0,0,1,4,0,2.0,2.0,1,69,5.2
36,82,1,1,1,7,63,2,1,0,2,2.0,1,1,3,0,1.0,1.0,1,69,4.5
24,98,1,2,1,6,53,2,1,1,2,1.0,0,0,2,0,1.0,1.0,0,69,3.4285714285714284
20,95,2,3,1,7,69,1,1,0,2,3.0,0,0,3,0,1.0,1.0,1,70,2.5
24,67,3,1,0,6,86,2,1,6,1,2.0,1,1,3,1,3.0,2.0,0,67,3.4285714285714284
18,79,2,3,1,6,96,2,1,3,2,1.0,0,1,3,1,3.0,1.0,1,69,2.5714285714285716
34,99,2,2,1,8,53,2,1,0,2,3.0,0,0,5,0,2.0,1.0,1,75,3.7777777777777777
21,75,1,2,1,5,91,2,1,2,1,1.0,0,0,3,0,1.0,1.0,1,66,3.5
18,75,2,1,1,7,53,2,1,0,3,3.0,0,0,2,0,1.0,1.0,1,63,2.25
15,68,2,2,1,5,67,2,1,3,2,3.0,1,-1,4,0,3.0,2.0,1,64,2.5
27,65,2,2,1,9,51,2,1,2,3,2.0,1,1,2,0,3.0,2.0,0,66,2.7
25,90,2,2,1,7,96,2,1,1,2,2.0,0,1,4,0,2.0,2.0,1,72,3.125
17,91,2,3,0,8,85,3,1,3,2,3.0,0,0,4,0,2.0,2.0,0,71,1.8888888888888888
23,99,1,2,1,7,68,2,1,0,3,3.0,1,1,2,0,1.0,3.0,1,70,2.875
11,91,3,2,0,7,69,2,1,2,1,2.0,1,1,2,0,2.0,1.0,1,67,1.375
21,70,2,1,0,7,82,3,1,0,3,3.0,0,1,3,0,1.0,1.0,0,65,2.625
23,62,3,3,1,9,54,1,1,3,1,2.0,1,0,4,0,1.0,1.0,1,65,2.3
30,99,2,2,1,6,57,2,1,0,1,2.0,0,0,4,0,3.0,1.0,1,73,4.285714285714286
15,74,2,2,1,4,92,1,1,1,2,2.0,1,1,3,0,3.0,1.0,1,66,3.0
12,72,1,2,1,6,60,3,1,0,1,2.0,0,0,4,0,3.0,1.0,1,62,1.7142857142857142
15,96,2,3,0,5,86,2,1,2,3,2.0,1,1,2,0,1.0,1.0,1,71,2.5
12,83,2,3,0,8,61,2,1,3,3,2.0,0,0,5,1,1.0,1.0,1,66,1.3333333333333333
28,69,3,3,1,7,54,1,0,1,1,2.0,0,0,2,0,2.0,3.0,1,65,3.5
29,96,2,3,1,8,95,2,1,0,3,2.0,1,1,2,0,1.0,1.0,0,75,3.2222222222222223
22,100,3,2,0,7,95,2,1,2,1,2.0,0,1,4,0,2.0,1.0,1,74,2.75
27,63,2,1,1,7,80,3,1,1,2,3.0,1,0,3,0,1.0,2.0,1,65,3.375
21,94,2,2,0,7,73,1,1,2,1,2.0,1,1,3,0,3.0,1.0,0,71,2.625
19,76,3,1,1,9,78,1,1,1,1,2.0,0,-1,1,0,3.0,1.0,0,65,1.9
18,81,2,1,1,7,70,3,1,0,1,2.0,1,0,2,0,2.0,1.0,1,65,2.25
18,97,2,1,0,9,88,2,1,0,1,2.0,0,0,4,0,1.0,2.0,0,67,1.8
11,99,2,1,1,9,88,2,1,2,1,2.0,0,0,2,0,1.0,2.0,1,67,1.1
22,70,2,2,0,7,91,2,1,2,2,2.0,0,1,1,0,1.0,1.0,1,66,2.75
20,69,3,2,1,7,76,3,1,1,2,2.0,0,1,3,0,1.0,1.0,0,67,2.5
24,63,2,2,0,6,90,2,0,2,1,2.0,1,0,5,0,3.0,1.0,0,66,3.4285714285714284
21,82,1,3,0,9,58,2,1,0,2,2.0,0,-1,2,0,1.0,1.0,1,65,2.1
19,61,3,2,1,6,52,1,0,1,1,2.0,0,0,3,0,1.0,3.0,0,59,2.7142857142857144
15,76,3,3,1,6,82,2,1,4,1,3.0,1,1,4,0,1.0,2.0,0,69,2.142857142857143
20,63,2,2,0,7,55,3,1,2,1,3.0,0,-1,3,0,1.0,1.0,1,63,2.5
24,76,1,2,0,5,78,3,1,1,2,2.0,1,0,4,1,1.0,2.0,1,65,4.0
13,62,2,1,0,6,86,3,1,2,1,2.0,0,0,4,0,1.0,1.0,1,61,1.8571428571428572
21,93,1,2,0,9,70,2,1,0,2,3.0,0,0,1,0,3.0,3.0,0,68,2.1
21,68,2,3,1,8,52,2,1,3,1,2.0,0,0,2,0,2.0,2.0,1,65,2.3333333333333335
16,73,1,1,0,6,94,2,0,1,1,2.0,1,-1,2,0,2.0,1.0,0,61,2.2857142857142856
16,95,2,3,1,8,52,2,1,0,1,2.0,1,1,3,0,3.0,2.0,1,69,1.7777777777777777
21,90,1,2,1,10,95,3,1,2,3,3.0,1,0,4,0,2.0,1.0,1,72,1.9090909090909092
13,69,2,1,1,7,53,3,0,2,2,2.0,1,-1,3,1,1.0,1.0,0,59,1.625
22,63,2,2,0,9,87,1,1,0,3,3.0,0,-1,2,0,2.0,2.0,0,63,2.2
15,89,2,2,1,8,96,3,1,3,1,3.0,0,-1,3,0,1.0,1.0,1,69,1.6666666666666667
26,76,1,1,0,7,95,3,1,1,1,3.0,0,0,1,0,3.0,1.0,1,67,3.25
34,91,1,2,0,7,95,2,0,1,2,2.0,0,-1,3,1,2.0,2.0,1,70,4.25
15,78,2,3,0,8,94,3,1,0,1,2.0,1,1,4,0,3.0,2.0,1,67,1.6666666666666667
23,74,2,2,1,6,76,2,0,1,1,2.0,0,1,2,0,2.0,1.0,1,66,3.2857142857142856
16,78,2,2,1,4,78,2,1,5,3,2.0,0,1,3,0,1.0,1.0,0,68,3.2
26,90,1,3,1,6,81,2,1,1,1,2.0,1,0,3,0,3.0,1.0,1,71,3.7142857142857144
12,96,3,2,0,4,95,2,1,3,2,2.0,1,0,0,1,1.0,1.0,1,69,2.4
23,62,3,2,1,6,92,1,1,0,3,2.0,0,0,2,0,1.0,2.0,1,65,3.2857142857142856
15,81,2,2,0,4,89,3,1,0,1,2.0,1,-1,3,0,3.0,1.0,0,66,3.0
19,61,2,3,1,8,84,3,1,2,2,3.0,0,1,4,0,1.0,1.0,1,66,2.111111111111111
14,79,3,2,0,5,81,3,1,3,3,2.0,0,-1,3,0,1.0,1.0,0,67,2.3333333333333335
25,95,3,2,1,8,96,1,1,1,2,2.0,0,0,4,0,3.0,1.0,1,74,2.7777777777777777
15,74,3,3,0,8,60,1,1,3,1,2.0,0,1,5,0,1.0,2.0,1,66,1.6666666666666667
23,97,2,3,1,8,60,2,1,1,2,3.0,0,0,3,0,2.0,1.0,1,72,2.5555555555555554
18,85,3,1,1,4,99,3,1,0,1,2.0,1,0,4,0,2.0,1.0,1,69,3.6
19,97,1,3,0,9,78,2,1,0,2,2.0,1,-1,4,0,1.0,2.0,0,68,1.9
21,90,2,3,1,8,74,2,1,4,1,2.0,1,0,3,0,1.0,1.0,1,71,2.3333333333333335
15,64,2,2,0,8,93,2,1,0,1,2.0,0,-1,2,0,1.0,1.0,0,61,1.6666666666666667
21,69,2,2,1,10,92,1,1,2,1,2.0,1,0,3,0,1.0,1.0,1,65,1.9090909090909092
29,76,2,3,1,8,59,2,1,4,1,3.0,0,0,2,0,3.0,1.0,1,71,3.2222222222222223
15,67,1,2,1,5,59,1,1,0,1,2.0,1,0,3,0,1.0,1.0,1,59,2.5
27,80,3,2,0,8,90,1,1,1,2,3.0,0,0,3,0,3.0,1.0,0,71,3.0
29,79,2,3,0,5,89,2,1,0,3,3.0,0,0,3,0,3.0,1.0,0,72,4.833333333333333
15,98,3,3,1,7,61,2,1,1,1,3.0,1,1,3,0,2.0,2.0,0,71,1.875
11,77,1,1,1,6,92,1,1,0,1,2.0,0,0,5,0,1.0,1.0,1,61,1.5714285714285714
22,91,2,2,0,7,74,2,1,1,2,2.0,1,-1,2,1,2.0,2.0,0,67,2.75
17,98,2,2,0,5,73,1,1,0,1,3.0,0,-1,2,0,2.0,2.0,1,67,2.8333333333333335
31,95,2,2,0,5,99,2,1,1,2,2.0,1,0,4,0,1.0,1.0,0,74,5.166666666666667
20,68,3,3,0,6,76,1,1,2,2,2.0,0,0,3,0,1.0,1.0,0,66,2.857142857142857
15,80,2,2,1,7,57,1,1,1,1,2.0,1,-1,4,0,1.0,1.0,1,63,1.875
13,74,2,2,0,6,64,1,1,4,3,3.0,1,0,3,1,1.0,1.0,1,63,1.8571428571428572
27,76,3,3,0,9,67,2,1,1,1,2.0,0,1,4,0,1.0,3.0,0,68,2.7
17,74,2,1,1,8,98,1,1,1,3,3.0,0,0,3,0,1.0,1.0,0,65,1.8888888888888888
20,93,2,1,0,8,63,2,1,0,1,3.0,0,-1,3,0,1.0,2.0,1,66,2.2222222222222223
26,78,2,2,0,6,72,2,1,1,1,2.0,1,0,3,0,1.0,2.0,0,67,3.7142857142857144
17,81,2,2,0,5,87,3,1,0,1,3.0,1,0,2,0,2.0,1.0,0,67,2.8333333333333335
20,99,2,1,1,7,64,3,1,0,2,2.0,0,1,4,0,1.0,1.0,1,70,2.5
20,62,1,2,1,10,85,3,1,5,1,2.0,1,0,4,0,1.0,1.0,1,65,1.8181818181818181
24,80,2,2,1,7,60,2,1,1,3,3.0,0,1,3,0,1.0,2.0,0,68,3.0
24,91,2,3,1,9,62,1,1,3,1,2.0,0,-1,4,0,2.0,2.0,1,70,2.4
19,66,3,1,0,9,99,2,1,1,2,2.0,0,1,3,0,2.0,1.0,1,66,1.9
20,84,3,2,1,8,68,2,1,0,1,2.0,1,1,4,0,3.0,1.0,1,69,2.2222222222222223
18,70,2,2,0,7,86,2,1,1,3,2.0,0,1,2,0,1.0,1.0,0,65,2.25
11,95,2,2,1,6,92,2,0,2,2,1.0,0,0,3,0,3.0,2.0,0,68,1.5714285714285714
22,73,1,2,1,7,67,2,1,3,3,2.0,1,1,2,0,1.0,3.0,1,65,2.75
31,73,2,3,1,6,68,3,1,1,2,2.0,0,1,3,0,1.0,1.0,0,70,4.428571428571429
15,84,1,1,1,7,89,3,1,1,1,3.0,0,0,3,0,1.0,1.0,0,65,1.875
15,67,3,2,1,5,80,3,1,3,2,3.0,0,0,4,0,2.0,1.0,1,67,2.5
15,71,3,1,0,6,68,1,0,5,1,2.0,0,1,4,0,2.0,1.0,0,64,2.142857142857143
24,77,2,2,0,8,87,3,1,2,1,2.0,0,1,1,1,3.0,2.0,0,68,2.6666666666666665
23,74,2,3,1,6,93,2,1,4,3,2.0,1,0,3,0,1.0,1.0,0,70,3.2857142857142856
19,81,1,3,1,6,62,2,0,1,2,1.0,0,-1,3,0,1.0,2.0,0,64,2.7142857142857144
14,84,3,2,0,6,51,1,1,4,3,2.0,0,0,3,0,1.0,1.0,1,67,2.0
21,83,3,3,0,7,64,2,1,2,2,1.0,1,0,2,0,1.0,1.0,1,68,2.625
11,86,2,2,1,4,84,2,1,5,1,3.0,0,0,4,1,1.0,1.0,1,67,2.2
21,72,2,1,1,6,96,1,1,4,3,2.0,0,1,2,1,2.0,2.0,0,66,3.0
25,65,2,3,1,8,93,1,0,2,2,2.0,0,-1,3,0,2.0,2.0,0,66,2.7777777777777777
12,90,2,1,1,7,61,2,1,2,1,3.0,1,1,2,0,1.0,1.0,1,66,1.5
11,94,1,1,1,8,94,2,1,2,1,2.0,0,1,2,0,2.0,1.0,1,67,1.2222222222222223
29,70,2,2,1,4,91,1,1,2,1,2.0,0,1,3,0,2.0,1.0,1,69,5.8
16,76,1,2,0,6,87,2,1,3,1,2.0,1,0,4,0,2.0,1.0,0,65,2.2857142857142856
27,80,1,1,1,7,84,1,1,4,1,2.0,0,1,3,0,2.0,2.0,1,68,3.375
19,81,1,3,0,8,90,2,1,2,1,2.0,1,0,3,0,1.0,1.0,0,67,2.111111111111111
19,86,2,2,1,9,93,1,1,1,1,3.0,0,1,3,0,2.0,1.0,1,69,1.9
23,62,2,2,0,8,91,3,0,3,3,1.0,0,0,3,0,1.0,2.0,1,64,2.5555555555555554
15,89,2,2,0,6,56,1,1,2,2,2.0,0,1,4,0,2.0,1.0,1,67,2.142857142857143
21,62,3,2,0,6,86,2,1,2,2,3.0,1,1,4,0,1.0,1.0,0,67,3.0
18,79,2,3,0,9,92,1,1,1,1,2.0,1,0,3,0,2.0,1.0,1,67,1.8
12,93,2,3,0,6,59,2,1,2,1,2.0,1,1,3,0,1.0,2.0,0,67,1.7142857142857142
22,78,2,3,1,5,61,1,1,2,1,2.0,0,0,4,0,2.0,1.0,1,68,3.6666666666666665
18,66,2,2,1,7,89,3,1,4,1,2.0,0,1,3,1,1.0,1.0,1,65,2.25
19,99,1,3,0,9,67,1,1,3,3,2.0,0,0,1,0,2.0,2.0,1,70,1.9
13,96,2,2,0,6,70,2,1,1,1,3.0,0,0,3,0,2.0,1.0,0,68,1.8571428571428572
30,91,3,1,1,6,69,2,1,2,2,3.0,0,-1,4,0,1.0,2.0,0,72,4.285714285714286
25,76,2,3,0,6,61,2,1,1,2,2.0,0,0,3,0,3.0,3.0,1,67,3.5714285714285716
26,67,3,1,1,8,97,2,1,2,2,2.0,0,0,0,0,1.0,2.0,0,66,2.888888888888889
18,98,1,1,1,7,90,1,1,0,3,3.0,1,1,1,0,1.0,2.0,1,68,2.25
10,81,2,3,0,8,63,2,1,1,1,1.0,0,0,2,0,1.0,1.0,1,64,1.1111111111111112
32,94,2,3,1,9,55,3,1,4,2,2.0,1,1,2,1,1.0,1.0,1,75,3.2
20,74,3,1,1,5,69,3,1,1,2,2.0,0,1,4,0,2.0,2.0,0,66,3.3333333333333335
16,73,3,3,1,6,71,2,1,0,1,2.0,0,1,4,0,3.0,1.0,1,67,2.2857142857142856
23,99,3,3,0,6,50,2,0,1,3,2.0,1,0,5,1,1.0,1.0,1,71,3.2857142857142856
27,81,1,3,0,7,94,1,1,0,1,2.0,0,0,4,0,2.0,2.0,1,68,3.375
20,66,2,2,1,8,93,2,1,2,1,3.0,0,0,3,0,1.0,1.0,1,65,2.2222222222222223
28,69,1,3,1,6,93,1,1,0,3,1.0,0,-1,3,0,2.0,1.0,1,67,4.0
26,79,1,3,1,6,90,1,0,0,3,2.0,1,-1,2,1,2.0,2.0,1,66,3.7142857142857144
14,62,1,2,0,8,87,2,1,1,2,2.0,0,1,1,0,1.0,2.0,1,60,1.5555555555555556
16,79,2,2,0,8,82,1,1,2,1,2.0,1,0,3,1,3.0,2.0,0,64,1.7777777777777777
26,77,2,2,1,7,98,1,1,0,3,2.0,0,0,1,0,3.0,1.0,1,69,3.25
4,91,2,2,0,4,86,1,1,3,1,2.0,1,0,4,1,2.0,2.0,1,64,0.8
19,74,2,3,0,9,82,3,1,2,1,2.0,1,0,3,0,1.0,2.0,1,66,1.9
11,99,3,2,1,7,89,3,1,3,1,2.0,0,1,3,0,2.0,1.0,1,72,1.375
17,67,1,1,1,7,62,2,1,0,1,2.0,0,1,4,0,1.0,2.0,0,60,2.125
18,84,1,3,1,6,98,1,1,3,2,2.0,0,1,3,0,1.0,1.0,1,69,2.5714285714285716
18,64,2,2,1,6,51,2,1,2,1,2.0,0,1,1,0,1.0,1.0,0,62,2.5714285714285716
17,89,2,2,1,6,82,2,1,3,2,2.0,1,1,3,0,2.0,1.0,0,70,2.4285714285714284
13,100,1,1,1,4,54,1,1,3,1,1.0,0,1,2,0,1.0,1.0,0,65,2.6
34,93,3,2,1,6,93,3,1,2,1,3.0,0,0,4,0,1.0,1.0,1,77,4.857142857142857
31,82,2,3,1,5,98,2,1,0,1,1.0,0,0,3,0,1.0,1.0,1,71,5.166666666666667
13,79,2,3,0,7,70,3,1,4,1,2.0,0,1,3,1,1.0,1.0,0,66,1.625
29,93,2,2,0,5,93,2,1,2,1,2.0,0,1,3,0,3.0,1.0,0,74,4.833333333333333
18,97,2,3,0,8,67,2,1,1,2,3.0,0,0,3,0,1.0,1.0,1,70,2.0
21,100,2,2,0,5,58,2,1,2,2,2.0,1,0,2,0,1.0,2.0,1,69,3.5
20,76,2,2,0,9,64,1,1,2,1,2.0,0,-1,2,0,2.0,2.0,1,64,2.0
16,100,2,2,1,8,65,3,1,1,3,2.0,0,1,2,1,2.0,2.0,0,69,1.7777777777777777
26,66,3,3,1,5,82,2,1,1,1,2.0,0,0,3,0,1.0,1.0,0,68,4.333333333333333
21,70,2,1,1,7,90,2,0,1,1,2.0,0,0,4,0,1.0,2.0,1,63,2.625
17,64,2,2,1,6,60,2,1,1,2,2.0,1,1,2,1,1.0,1.0,1,61,2.4285714285714284
12,71,2,2,0,8,54,2,1,0,1,1.0,0,1,5,0,2.0,1.0,1,61,1.3333333333333333
15,91,2,1,1,10,61,2,1,0,1,3.0,0,0,4,0,1.0,2.0,1,65,1.3636363636363635
10,94,2,3,0,9,65,2,1,3,1,1.0,1,-1,2,0,1.0,2.0,0,65,1.0
20,91,3,2,1,6,64,3,1,0,3,2.0,1,1,3,1,1.0,2.0,0,69,2.857142857142857
13,85,3,3,1,7,61,3,1,3,2,3.0,0,1,2,0,1.0,2.0,0,69,1.625
18,81,1,2,0,9,73,2,1,1,3,2.0,0,-1,2,0,1.0,1.0,1,65,1.8
28,88,1,3,1,8,93,2,1,3,1,2.0,0,-1,1,0,3.0,2.0,0,72,3.111111111111111
27,76,3,3,1,9,55,2,1,3,1,2.0,1,0,0,0,1.0,2.0,0,69,2.7
20,94,3,2,1,8,93,1,1,1,2,2.0,0,0,3,0,2.0,2.0,0,71,2.2222222222222223
19,87,2,2,1,7,75,2,1,2,1,1.0,0,-1,3,0,1.0,2.0,0,67,2.375
31,88,2,3,0,7,83,2,1,0,1,2.0,1,0,2,0,1.0,1.0,1,72,3.875
23,81,3,3,0,5,91,1,1,0,3,3.0,0,1,3,1,1.0,1.0,0,70,3.8333333333333335
18,95,1,2,1,6,65,3,1,1,1,3.0,0,-1,3,0,1.0,1.0,0,68,2.5714285714285716
11,70,2,2,0,6,98,2,1,3,3,2.0,1,0,4,0,3.0,1.0,0,66,1.5714285714285714
22,75,2,3,0,6,54,1,1,4,1,3.0,0,1,4,0,1.0,1.0,1,68,3.142857142857143
25,91,3,1,1,7,76,1,1,1,1,3.0,1,1,3,0,2.0,1.0,0,71,3.125
16,80,1,2,1,7,63,3,1,2,1,2.0,1,0,3,0,1.0,3.0,1,63,2.0
22,96,2,3,0,7,70,2,0,2,2,2.0,1,-1,4,0,2.0,2.0,1,70,2.75
18,74,2,3,0,8,72,3,1,1,1,3.0,0,-1,2,0,2.0,2.0,1,65,2.0
19,75,3,3,1,6,96,2,1,2,2,2.0,0,1,4,0,1.0,1.0,0,70,2.7142857142857144
5,96,2,1,1,8,72,1,1,3,2,2.0,0,-1,5,0,1.0,1.0,1,65,0.5555555555555556
19,79,3,3,1,9,85,2,1,0,2,2.0,0,1,2,0,1.0,2.0,1,68,1.9
